PID,Name,Total Percent,Kernel Percent,User Percent
5086,cpptools,275.000000,0.000000,0.000000
4926,code,31.000000,1.000000,0.000000
3649,Xorg,15.000000,0.000000,0.000000
3636,xrdp,21.000000,1.000000,0.000000
4929,ThreadPoolForeg,5.000000,0.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
3649,Xorg,36.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
3636,xrdp,11.000000,1.000000,0.000000
10114,os_spy,59.000000,1.000000,0.000000
3649,Xorg,38.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
4561,AWT-EventQueue-,0.000000,1.000000,0.000000
4529,C1 CompilerThre,16.000000,1.000000,0.000000
4528,C2 CompilerThre,15.000000,1.000000,0.000000
4561,AWT-EventQueue-,35.000000,1.000000,0.000000
3649,Xorg,72.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
4528,C2 CompilerThre,40.000000,1.000000,0.000000
10075,JobScheduler FJ,46.000000,0.000000,0.000000
4529,C1 CompilerThre,35.000000,0.000000,0.000000
10085,JobScheduler FJ,47.000000,0.000000,0.000000
10079,JobScheduler FJ,69.000000,0.000000,0.000000
10078,JobScheduler FJ,66.000000,0.000000,0.000000
10082,JobScheduler FJ,78.000000,0.000000,0.000000
10084,JobScheduler FJ,55.000000,0.000000,0.000000
10080,JobScheduler FJ,51.000000,0.000000,0.000000
10073,JobScheduler FJ,73.000000,0.000000,0.000000
10076,JobScheduler FJ,46.000000,0.000000,0.000000
10081,JobScheduler FJ,77.000000,0.000000,0.000000
10077,JobScheduler FJ,102.000000,1.000000,0.000000
4518,G1 Conc#0,93.000000,0.000000,0.000000
4567,G1 Conc#1,165.000000,0.000000,0.000000
4568,G1 Conc#2,166.000000,1.000000,0.000000
4526,Service Thread,34.000000,0.000000,0.000000
10120,bash,57.000000,0.000000,1.000000
10130,python3,46.000000,0.000000,0.000000
10123,python3,50.000000,1.000000,0.000000
10122,python3,51.000000,1.000000,0.000000
10126,python3,52.000000,1.000000,0.000000
10125,python3,52.000000,0.000000,0.000000
10129,python3,51.000000,0.000000,0.000000
10121,python3,67.000000,1.000000,0.000000
10131,python3,88.000000,1.000000,0.000000
10124,python3,87.000000,1.000000,0.000000
10127,python3,100.000000,1.000000,0.000000
10128,python3,148.000000,0.000000,0.000000
4528,C2 CompilerThre,14.000000,1.000000,0.000000
4528,C2 CompilerThre,12.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3649,Xorg,45.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
7712,Isolated Web Co,21.000000,1.000000,0.000000
10094,DefaultDispatch,31.000000,1.000000,0.000000
4528,C2 CompilerThre,27.000000,0.000000,0.000000
10079,JobScheduler FJ,144.000000,0.000000,1.000000
4528,C2 CompilerThre,54.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
7183,firefox,20.000000,1.000000,0.000000
3636,xrdp,12.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
7183,firefox,17.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,27.000000,1.000000,0.000000
7284,IPDL Background,10.000000,0.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
7797,TaskCon~ller #0,40.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
7712,Isolated Web Co,46.000000,1.000000,0.000000
7183,firefox,40.000000,1.000000,0.000000
3636,xrdp,62.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
7183,firefox,20.000000,1.000000,0.000000
7712,Isolated Web Co,60.000000,1.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
7365,Renderer,11.000000,1.000000,0.000000
7797,TaskCon~ller #0,5.000000,1.000000,0.000000
3649,Xorg,46.000000,1.000000,0.000000
7365,Renderer,84.000000,0.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
3649,Xorg,41.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
7365,Renderer,43.000000,1.000000,0.000000
4528,C2 CompilerThre,52.000000,0.000000,1.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3636,xrdp,38.000000,1.000000,0.000000
3649,Xorg,16.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
7712,Isolated Web Co,48.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,8.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
3649,Xorg,44.000000,1.000000,0.000000
3636,xrdp,6.000000,1.000000,0.000000
3649,Xorg,18.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
3649,Xorg,45.000000,1.000000,0.000000
4528,C2 CompilerThre,32.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3649,Xorg,32.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
7712,Isolated Web Co,33.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
3636,xrdp,57.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
7797,TaskCon~ller #0,32.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
10076,JobScheduler FJ,45.000000,1.000000,0.000000
10073,JobScheduler FJ,47.000000,0.000000,0.000000
4528,C2 CompilerThre,18.000000,1.000000,0.000000
10079,JobScheduler FJ,81.000000,1.000000,0.000000
10084,JobScheduler FJ,91.000000,0.000000,0.000000
4529,C1 CompilerThre,10.000000,0.000000,0.000000
10078,JobScheduler FJ,106.000000,0.000000,0.000000
10080,JobScheduler FJ,106.000000,0.000000,0.000000
10082,JobScheduler FJ,114.000000,1.000000,0.000000
10085,JobScheduler FJ,119.000000,0.000000,0.000000
10081,JobScheduler FJ,40.000000,0.000000,0.000000
10075,JobScheduler FJ,41.000000,0.000000,0.000000
3649,Xorg,31.000000,0.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
777,atop,167.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,53.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3649,Xorg,37.000000,1.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,0.000000,0.000000
3636,xrdp,25.000000,0.000000,0.000000
3649,Xorg,39.000000,0.000000,0.000000
7365,Renderer,37.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,1.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
4528,C2 CompilerThre,15.000000,0.000000,0.000000
10080,JobScheduler FJ,53.000000,0.000000,0.000000
10084,JobScheduler FJ,55.000000,0.000000,0.000000
10073,JobScheduler FJ,52.000000,0.000000,0.000000
10076,JobScheduler FJ,55.000000,0.000000,0.000000
10081,JobScheduler FJ,59.000000,0.000000,0.000000
10082,JobScheduler FJ,64.000000,0.000000,0.000000
10077,JobScheduler FJ,66.000000,0.000000,0.000000
10078,JobScheduler FJ,96.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,0.000000,0.000000
10075,JobScheduler FJ,43.000000,0.000000,0.000000
4529,C1 CompilerThre,10.000000,1.000000,0.000000
10085,JobScheduler FJ,46.000000,0.000000,0.000000
10079,JobScheduler FJ,57.000000,0.000000,0.000000
3636,xrdp,30.000000,0.000000,0.000000
7365,Renderer,0.000000,0.000000,0.000000
3649,Xorg,36.000000,0.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
7365,Renderer,31.000000,1.000000,0.000000
3636,xrdp,60.000000,1.000000,0.000000
3649,Xorg,37.000000,1.000000,0.000000
7712,Isolated Web Co,73.000000,1.000000,0.000000
7797,TaskCon~ller #0,41.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,20.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,0.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7712,Isolated Web Co,44.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,5.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,69.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
7712,Isolated Web Co,57.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,37.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
7712,Isolated Web Co,40.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,38.000000,1.000000,0.000000
7712,Isolated Web Co,60.000000,0.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
7712,Isolated Web Co,28.000000,1.000000,0.000000
7365,Renderer,30.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,27.000000,1.000000,0.000000
7712,Isolated Web Co,21.000000,1.000000,0.000000
10152,firefox,64.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,20.000000,1.000000,0.000000
3636,xrdp,29.000000,0.000000,0.000000
3636,xrdp,5.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
7365,Renderer,20.000000,0.000000,0.000000
3649,Xorg,35.000000,1.000000,0.000000
10176,apt.sh,102.000000,0.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
7712,Isolated Web Co,28.000000,1.000000,0.000000
7712,Isolated Web Co,36.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,36.000000,0.000000,0.000000
7365,Renderer,37.000000,1.000000,0.000000
10176,apt.sh,230.000000,0.000000,1.000000
10184,apt.sh,82.000000,0.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,32.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,42.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
3649,Xorg,38.000000,1.000000,0.000000
10075,JobScheduler FJ,56.000000,0.000000,0.000000
10078,JobScheduler FJ,68.000000,1.000000,0.000000
10081,JobScheduler FJ,82.000000,0.000000,0.000000
10084,JobScheduler FJ,79.000000,0.000000,0.000000
10073,JobScheduler FJ,77.000000,0.000000,0.000000
10076,JobScheduler FJ,80.000000,1.000000,0.000000
10079,JobScheduler FJ,43.000000,0.000000,0.000000
10082,JobScheduler FJ,40.000000,1.000000,0.000000
10080,JobScheduler FJ,104.000000,0.000000,0.000000
10077,JobScheduler FJ,108.000000,1.000000,0.000000
4529,C1 CompilerThre,10.000000,0.000000,0.000000
10085,JobScheduler FJ,55.000000,0.000000,0.000000
4528,C2 CompilerThre,34.000000,1.000000,0.000000
4528,C2 CompilerThre,63.000000,1.000000,0.000000
3636,xrdp,53.000000,1.000000,0.000000
3649,Xorg,37.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,42.000000,0.000000,0.000000
7712,Isolated Web Co,16.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,12.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,29.000000,1.000000,0.000000
7712,Isolated Web Co,16.000000,1.000000,0.000000
7365,Renderer,25.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,13.000000,1.000000,0.000000
7712,Isolated Web Co,29.000000,0.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,35.000000,1.000000,0.000000
7365,Renderer,25.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,16.000000,1.000000,0.000000
10096,DefaultDispatch,45.000000,1.000000,0.000000
4528,C2 CompilerThre,20.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3636,xrdp,19.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,33.000000,1.000000,0.000000
7712,Isolated Web Co,7.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,36.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,29.000000,1.000000,0.000000
3636,xrdp,32.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
7712,Isolated Web Co,39.000000,1.000000,0.000000
3649,Xorg,16.000000,1.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
7712,Isolated Web Co,41.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,85.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
7712,Isolated Web Co,59.000000,0.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,50.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,27.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3636,xrdp,66.000000,1.000000,0.000000
7365,Renderer,25.000000,1.000000,0.000000
3636,xrdp,28.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,36.000000,1.000000,0.000000
3649,Xorg,38.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
7365,Renderer,30.000000,1.000000,0.000000
10073,JobScheduler FJ,47.000000,0.000000,0.000000
10081,JobScheduler FJ,47.000000,0.000000,0.000000
10080,JobScheduler FJ,47.000000,0.000000,0.000000
10077,JobScheduler FJ,55.000000,0.000000,0.000000
3649,Xorg,0.000000,0.000000,0.000000
10084,JobScheduler FJ,55.000000,0.000000,0.000000
10075,JobScheduler FJ,52.000000,0.000000,0.000000
10079,JobScheduler FJ,55.000000,0.000000,0.000000
10076,JobScheduler FJ,59.000000,1.000000,0.000000
4529,C1 CompilerThre,15.000000,0.000000,0.000000
4528,C2 CompilerThre,20.000000,0.000000,0.000000
10078,JobScheduler FJ,44.000000,0.000000,0.000000
10085,JobScheduler FJ,44.000000,0.000000,0.000000
10082,JobScheduler FJ,47.000000,0.000000,0.000000
3636,xrdp,26.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,0.000000,0.000000
3649,Xorg,15.000000,0.000000,0.000000
7712,Isolated Web Co,27.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
3636,xrdp,16.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,25.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
3636,xrdp,49.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3649,Xorg,11.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
3636,xrdp,12.000000,1.000000,0.000000
7365,Renderer,5.000000,1.000000,0.000000
3636,xrdp,41.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,48.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3649,Xorg,38.000000,1.000000,0.000000
7712,Isolated Web Co,13.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
3636,xrdp,5.000000,1.000000,0.000000
7365,Renderer,40.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
3649,Xorg,61.000000,1.000000,0.000000
7712,Isolated Web Co,37.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
3636,xrdp,11.000000,1.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
7365,Renderer,38.000000,1.000000,0.000000
3649,Xorg,42.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,1.000000,0.000000
3636,xrdp,53.000000,1.000000,0.000000
3636,xrdp,35.000000,0.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,10.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
7712,Isolated Web Co,29.000000,1.000000,0.000000
3649,Xorg,36.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7365,Renderer,32.000000,1.000000,0.000000
7798,TaskCon~ller #1,45.000000,1.000000,0.000000
7797,TaskCon~ller #0,49.000000,1.000000,0.000000
7799,TaskCon~ller #2,78.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3636,xrdp,57.000000,1.000000,0.000000
7365,Renderer,27.000000,1.000000,0.000000
3636,xrdp,25.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
3636,xrdp,43.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,29.000000,1.000000,0.000000
7365,Renderer,0.000000,1.000000,0.000000
7183,firefox,5.000000,0.000000,0.000000
7712,Isolated Web Co,15.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
4528,C2 CompilerThre,45.000000,1.000000,0.000000
7712,Isolated Web Co,58.000000,0.000000,0.000000
10082,JobScheduler FJ,46.000000,0.000000,0.000000
10081,JobScheduler FJ,49.000000,0.000000,0.000000
7365,Renderer,20.000000,0.000000,0.000000
10084,JobScheduler FJ,58.000000,0.000000,0.000000
10080,JobScheduler FJ,61.000000,0.000000,0.000000
10075,JobScheduler FJ,52.000000,0.000000,0.000000
10077,JobScheduler FJ,58.000000,0.000000,0.000000
3649,Xorg,35.000000,0.000000,0.000000
3636,xrdp,33.000000,0.000000,0.000000
10078,JobScheduler FJ,41.000000,0.000000,0.000000
10079,JobScheduler FJ,44.000000,0.000000,0.000000
10073,JobScheduler FJ,40.000000,0.000000,0.000000
4529,C1 CompilerThre,10.000000,0.000000,0.000000
10085,JobScheduler FJ,40.000000,0.000000,0.000000
10076,JobScheduler FJ,48.000000,0.000000,0.000000
7437,WRRende~ckend#1,0.000000,0.000000,0.000000
7435,WRScene~ilder#1,5.000000,0.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
3649,Xorg,12.000000,1.000000,0.000000
7712,Isolated Web Co,27.000000,1.000000,0.000000
3636,xrdp,31.000000,1.000000,0.000000
7365,Renderer,21.000000,1.000000,0.000000
3649,Xorg,39.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,18.000000,1.000000,0.000000
3636,xrdp,33.000000,1.000000,0.000000
3649,Xorg,13.000000,1.000000,0.000000
7365,Renderer,35.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,41.000000,1.000000,0.000000
3636,xrdp,13.000000,1.000000,0.000000
3636,xrdp,45.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,39.000000,1.000000,0.000000
7365,Renderer,10.000000,1.000000,0.000000
3636,xrdp,40.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,5.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,37.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,27.000000,1.000000,0.000000
3636,xrdp,38.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
7712,Isolated Web Co,35.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7365,Renderer,5.000000,0.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,17.000000,0.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
3649,Xorg,21.000000,1.000000,0.000000
7712,Isolated Web Co,36.000000,1.000000,0.000000
3649,Xorg,17.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
3636,xrdp,8.000000,1.000000,0.000000
7712,Isolated Web Co,26.000000,1.000000,0.000000
3636,xrdp,24.000000,1.000000,0.000000
3649,Xorg,24.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
3649,Xorg,24.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3636,xrdp,35.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
7712,Isolated Web Co,11.000000,1.000000,0.000000
3636,xrdp,34.000000,1.000000,0.000000
3649,Xorg,31.000000,1.000000,0.000000
7712,Isolated Web Co,25.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,11.000000,1.000000,0.000000
7712,Isolated Web Co,38.000000,1.000000,0.000000
4528,C2 CompilerThre,80.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
10084,JobScheduler FJ,48.000000,0.000000,0.000000
4568,G1 Conc#2,51.000000,0.000000,0.000000
10085,JobScheduler FJ,56.000000,0.000000,0.000000
10082,JobScheduler FJ,47.000000,0.000000,0.000000
10077,JobScheduler FJ,45.000000,0.000000,0.000000
10080,JobScheduler FJ,45.000000,0.000000,0.000000
4518,G1 Conc#0,64.000000,0.000000,0.000000
10073,JobScheduler FJ,40.000000,0.000000,0.000000
10075,JobScheduler FJ,54.000000,0.000000,0.000000
10078,JobScheduler FJ,40.000000,0.000000,0.000000
4567,G1 Conc#1,54.000000,0.000000,0.000000
10079,JobScheduler FJ,45.000000,0.000000,0.000000
10076,JobScheduler FJ,41.000000,0.000000,0.000000
10081,JobScheduler FJ,59.000000,0.000000,0.000000
7365,Renderer,15.000000,0.000000,0.000000
4547,GC Thread#2,30.000000,0.000000,0.000000
3636,xrdp,53.000000,0.000000,0.000000
7712,Isolated Web Co,39.000000,0.000000,0.000000
3649,Xorg,35.000000,0.000000,0.000000
4526,Service Thread,33.000000,1.000000,0.000000
4546,GC Thread#1,20.000000,1.000000,0.000000
3636,xrdp,47.000000,1.000000,0.000000
3636,xrdp,39.000000,1.000000,0.000000
7712,Isolated Web Co,60.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
3636,xrdp,36.000000,0.000000,0.000000
7712,Isolated Web Co,0.000000,1.000000,0.000000
7712,Isolated Web Co,32.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,60.000000,1.000000,0.000000
3636,xrdp,46.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
10219,StreamT~ns #206,65.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,0.000000,1.000000,0.000000
7712,Isolated Web Co,34.000000,1.000000,0.000000
3636,xrdp,32.000000,1.000000,0.000000
3649,Xorg,30.000000,1.000000,0.000000
3636,xrdp,44.000000,1.000000,0.000000
3649,Xorg,36.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
7712,Isolated Web Co,10.000000,1.000000,0.000000
3649,Xorg,20.000000,1.000000,0.000000
3636,xrdp,30.000000,1.000000,0.000000
3636,xrdp,0.000000,1.000000,0.000000
3636,xrdp,52.000000,1.000000,0.000000
7712,Isolated Web Co,5.000000,1.000000,0.000000
3649,Xorg,10.000000,1.000000,0.000000
7712,Isolated Web Co,30.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3649,Xorg,15.000000,1.000000,0.000000
7365,Renderer,20.000000,1.000000,0.000000
7712,Isolated Web Co,31.000000,1.000000,0.000000
3636,xrdp,16.000000,1.000000,0.000000
3649,Xorg,13.000000,1.000000,0.000000
3636,xrdp,42.000000,1.000000,0.000000
7712,Isolated Web Co,84.000000,1.000000,0.000000
3649,Xorg,25.000000,1.000000,0.000000
10073,JobScheduler FJ,55.000000,0.000000,0.000000
10077,JobScheduler FJ,67.000000,0.000000,0.000000
10076,JobScheduler FJ,70.000000,0.000000,0.000000
10085,JobScheduler FJ,89.000000,0.000000,0.000000
10081,JobScheduler FJ,44.000000,0.000000,0.000000
10078,JobScheduler FJ,110.000000,1.000000,0.000000
10080,JobScheduler FJ,116.000000,1.000000,0.000000
10075,JobScheduler FJ,112.000000,0.000000,0.000000
10079,JobScheduler FJ,54.000000,0.000000,0.000000
10084,JobScheduler FJ,111.000000,0.000000,0.000000
10082,JobScheduler FJ,49.000000,0.000000,0.000000
